price,year,make,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state
4500.0,2008.0,honda,pilot,good,6 cylinders,gas,222000.0,clean,automatic,4wd,mid-size,SUV,grey,oh
17988.0,2018.0,ford,fusion,good,6 cylinders,gas,25333.0,clean,automatic,fwd,full-size,sedan,white,oh
14900.0,2013.0,ford,e-series cargo,good,6 cylinders,gas,98013.0,clean,automatic,4wd,full-size,other,white,oh
23990.0,2020.0,acura,ilx sedan 4d,good,6 cylinders,other,5655.0,clean,other,4wd,full-size,sedan,white,oh
6775.0,2009.0,honda,accord sdn,good,6 cylinders,gas,166166.0,clean,automatic,fwd,full-size,sedan,white,oh
15000.0,2008.0,chevrolet,express 3500,excellent,8 cylinders,gas,56000.0,clean,automatic,rwd,full-size,van,red,oh
1400.0,2003.0,chevrolet,impala,good,6 cylinders,gas,189176.0,clean,automatic,4wd,full-size,sedan,white,oh
3000.0,1997.0,gmc,sierra,good,6 cylinders,gas,262000.0,clean,automatic,4wd,full-size,sedan,white,oh
14177.0,2017.0,chevrolet,trax,excellent,4 cylinders,gas,47842.0,clean,automatic,4wd,compact,wagon,silver,oh
6000.0,2010.0,toyota,camry le,good,4 cylinders,gas,157000.0,clean,automatic,fwd,full-size,sedan,white,oh
26990.0,2008.0,chevrolet,cc4500,good,8 cylinders,gas,100921.0,clean,automatic,4wd,full-size,truck,white,oh
44300.0,2019.0,ford,f350 xl,excellent,8 cylinders,gas,19500.0,clean,automatic,4wd,full-size,pickup,white,oh
2995.0,2008.0,ford,PONTIACG6,excellent,6 cylinders,gas,166241.0,clean,automatic,fwd,mid-size,sedan,grey,oh
9995.0,2010.0,ford,f150 super cab,excellent,8 cylinders,gas,106362.0,clean,automatic,4wd,full-size,truck,black,oh
888.0,2012.0,mercedes-benz,m-class ml 350,good,6 cylinders,gas,100000.0,clean,automatic,4wd,full-size,sedan,white,oh
8000.0,2007.0,gmc,savana 3500,good,8 cylinders,gas,197500.0,clean,automatic,rwd,full-size,van,white,oh
17450.0,2013.0,chevrolet,silverado 2500 hd,like new,6 cylinders,gas,102825.0,clean,automatic,4wd,full-size,sedan,white,oh
500.0,2014.0,chevrolet,malibu,good,6 cylinders,gas,10000.0,clean,automatic,4wd,full-size,sedan,white,oh
100.0,2011.0,jeep,wrangler,excellent,6 cylinders,gas,100000.0,clean,automatic,4wd,full-size,SUV,red,oh
9995.0,2009.0,lexus,es,good,6 cylinders,gas,131313.0,clean,automatic,fwd,full-size,sedan,silver,oh
4400.0,2003.0,mercury,sable,excellent,4 cylinders,gas,49000.0,clean,automatic,fwd,full-size,sedan,silver,oh
25989.0,2018.0,ford,explorer,good,6 cylinders,gas,43281.0,clean,automatic,4wd,full-size,SUV,black,oh
18975.0,2014.0,audi,a8,excellent,6 cylinders,gas,115500.0,clean,automatic,4wd,full-size,sedan,white,oh
3600.0,2007.0,chevrolet,trailblazer,good,6 cylinders,gas,165000.0,clean,automatic,4wd,mid-size,SUV,grey,oh
14999.0,2009.0,gmc,yukon,good,6 cylinders,gas,156195.0,clean,automatic,4wd,full-size,other,white,oh
5495.0,2007.0,volkswagen,rabbit,good,6 cylinders,gas,146198.0,clean,automatic,4wd,compact,hatchback,red,oh
5300.0,2007.0,chevrolet,suburban 2500 4x4 lt,good,6 cylinders,gas,284097.1667780378,clean,automatic,4wd,full-size,sedan,white,oh
17590.0,2013.0,infiniti,g g37 journey sedan 4d,good,6 cylinders,other,57320.0,clean,automatic,rwd,full-size,sedan,white,oh
12895.0,2013.0,honda,civic,good,4 cylinders,gas,63731.0,clean,automatic,fwd,full-size,sedan,brown,oh
34991.0,2007.0,ford,mustang,good,8 cylinders,gas,14995.0,clean,manual,rwd,full-size,other,white,oh
4995.0,2008.0,hyundai,elantra gls,good,4 cylinders,gas,108158.0,clean,automatic,fwd,full-size,sedan,silver,oh
2500.0,2011.0,kia,sportage,good,6 cylinders,gas,198000.0,clean,automatic,fwd,compact,SUV,brown,oh
5500.0,1982.955724281848,ford,f250,good,8 cylinders,gas,90500.0,clean,automatic,rwd,full-size,sedan,white,oh
17500.0,1982.955724281848,ford,Hudson Hornet,good,6 cylinders,gas,72000.0,clean,automatic,rwd,full-size,sedan,brown,oh
4950.0,2006.0,honda,civic,good,6 cylinders,gas,198203.0,clean,automatic,4wd,full-size,sedan,white,oh
3000.0,2007.0,mazda,3,good,4 cylinders,gas,156200.0,clean,automatic,4wd,full-size,sedan,white,oh
28995.0,2015.0,ford,Maserati Ghibli,excellent,6 cylinders,gas,46519.0,clean,automatic,rwd,full-size,sedan,white,oh
20499.0,2016.0,chevrolet,express,good,6 cylinders,gas,125842.0,clean,automatic,4wd,full-size,van,white,oh
26990.0,2017.0,nissan,titan single cab sv,good,8 cylinders,gas,41335.0,clean,other,4wd,full-size,pickup,red,oh
3995.0,2005.0,honda,civic dx,like new,4 cylinders,gas,126000.0,clean,automatic,fwd,mid-size,sedan,black,oh
8995.0,2008.0,infiniti,g35xs,like new,6 cylinders,gas,126000.0,clean,automatic,4wd,full-size,sedan,blue,oh
18995.0,2015.0,ford,mustang,excellent,4 cylinders,gas,18327.0,clean,manual,rwd,sub-compact,coupe,red,oh
3995.0,2004.0,chevrolet,malibu lt,like new,6 cylinders,gas,85000.0,clean,automatic,fwd,mid-size,sedan,green,oh
4295.0,2009.0,hyundai,azera,good,6 cylinders,gas,193000.0,clean,automatic,fwd,mid-size,sedan,green,oh
5200.0,2008.0,chevrolet,impala lt,excellent,6 cylinders,gas,160000.0,clean,automatic,fwd,full-size,sedan,silver,oh
1000.0,2006.0,jeep,commander,fair,6 cylinders,gas,195167.0,clean,automatic,rwd,full-size,SUV,silver,oh
25987.0,2017.0,jeep,wrangler,excellent,6 cylinders,gas,105320.0,clean,automatic,4wd,full-size,SUV,white,oh
10469.0,2011.0,jeep,grand cherokee,excellent,6 cylinders,gas,141844.0,clean,automatic,4wd,full-size,SUV,white,oh
10450.0,2011.0,toyota,rav4,excellent,4 cylinders,gas,121905.0,clean,automatic,fwd,full-size,SUV,black,oh
39000.0,1982.955724281848,ford,thunderbird,excellent,8 cylinders,gas,43000.0,clean,automatic,rwd,compact,convertible,blue,oh
17500.0,2011.0,gmc,yukon denali,good,8 cylinders,gas,164340.0,clean,automatic,4wd,full-size,SUV,white,oh
14373.0,2016.0,hyundai,veloster turbo,excellent,4 cylinders,gas,44496.0,clean,automatic,4wd,full-size,hatchback,white,oh
41990.0,2020.0,infiniti,qx50 autograph sport,good,6 cylinders,gas,13894.0,clean,other,4wd,full-size,hatchback,white,oh
500.0,2013.0,toyota,camry xle,like new,4 cylinders,gas,44995.0,clean,automatic,fwd,full-size,sedan,white,oh
21700.0,2014.0,honda,ridgeline,excellent,6 cylinders,gas,88061.0,clean,automatic,4wd,full-size,pickup,black,oh
1234.0,1997.0,pontiac,trans am,good,8 cylinders,gas,36000.0,clean,manual,rwd,full-size,sedan,white,oh
4995.0,2007.0,saturn,aura xe,like new,6 cylinders,gas,91000.0,clean,automatic,fwd,mid-size,sedan,blue,oh
4995.0,2004.0,lincoln,navigator 4x4,like new,8 cylinders,gas,129000.0,clean,automatic,4wd,full-size,SUV,silver,oh
18995.0,2015.0,ford,mustang,excellent,4 cylinders,gas,18327.0,clean,manual,rwd,sub-compact,coupe,red,oh
34995.0,2010.0,ram,2500,excellent,6 cylinders,diesel,89455.0,clean,automatic,4wd,full-size,pickup,black,oh
26998.0,2016.0,mercedes-benz,metris,good,4 cylinders,gas,100846.0,clean,automatic,rwd,full-size,van,brown,oh
16974.0,2017.0,jeep,cherokee limited,excellent,4 cylinders,gas,79171.0,clean,automatic,4wd,full-size,SUV,white,oh
21999.0,2011.0,ford,f-350 xl,excellent,8 cylinders,diesel,259519.0,clean,automatic,4wd,full-size,pickup,white,oh
1500.0,1996.0,ford,ranger,good,4 cylinders,gas,150000.0,clean,automatic,4wd,full-size,truck,blue,oh
4699.0,2004.0,jeep,grand cherokee laredo4wd,excellent,6 cylinders,gas,154426.0,clean,automatic,4wd,full-size,SUV,white,oh
17850.0,2012.0,gmc,sierra ext cab 4wd,excellent,8 cylinders,gas,120000.0,clean,automatic,4wd,full-size,pickup,black,oh
8495.0,2006.0,ford,f-150 supercrew fx-4 4wd,good,8 cylinders,gas,165000.0,clean,automatic,4wd,full-size,pickup,black,oh
31890.0,2018.0,chevrolet,silverado 2500 heavy,excellent,8 cylinders,gas,59439.0,clean,automatic,4wd,full-size,truck,white,oh
24990.0,2018.0,bmw,3 series 330i xdrive sedan,good,6 cylinders,gas,28946.0,clean,other,4wd,full-size,sedan,white,oh
39999.0,2017.0,chevrolet,silverado,excellent,8 cylinders,diesel,110332.0,clean,automatic,4wd,full-size,pickup,white,oh
37990.0,2019.0,tesla,model 3 standard range,good,6 cylinders,electric,22544.0,clean,other,rwd,full-size,sedan,white,oh
16500.0,2011.0,gmc,sierra,excellent,8 cylinders,gas,197000.0,clean,automatic,4wd,full-size,sedan,red,oh
40990.0,2018.0,mercedes-benz,gls 450 4matic,good,6 cylinders,gas,54431.0,clean,automatic,4wd,full-size,SUV,silver,oh
46998.0,2018.0,ford,expedition max,excellent,6 cylinders,gas,12003.0,clean,automatic,4wd,full-size,SUV,white,oh
17998.0,2015.0,subaru,outback,excellent,6 cylinders,gas,31807.0,clean,automatic,4wd,full-size,SUV,white,oh
12275.0,2015.0,jeep,renegade sport,excellent,4 cylinders,gas,103021.0,clean,automatic,4wd,full-size,van,red,oh
39990.0,2018.0,jeep,wrangler unlimited all new,good,6 cylinders,other,15688.0,clean,other,4wd,full-size,other,silver,oh
15000.0,1985.0,ford,1985 Peterbilt EXHD,excellent,6 cylinders,diesel,284097.1667780378,clean,manual,4wd,full-size,truck,blue,oh
18990.0,2015.0,volvo,s60 t5 premier sedan 4d,good,6 cylinders,other,37238.0,clean,other,4wd,full-size,sedan,silver,oh
43990.0,2020.0,buick,enclave avenir sport,good,6 cylinders,gas,5217.0,clean,other,fwd,full-size,SUV,white,oh
25590.0,2018.0,jaguar,xe 25t premium sedan 4d,good,6 cylinders,other,30896.0,clean,other,4wd,full-size,sedan,white,oh
29990.0,2019.0,ford,ranger supercrew xl pickup,good,6 cylinders,gas,10301.0,clean,other,4wd,full-size,pickup,black,oh
28990.0,2017.0,rover,discovery sport hse,good,6 cylinders,other,40218.0,clean,other,4wd,full-size,other,black,oh
23590.0,2017.0,jaguar,xe 25t premium sedan 4d,good,6 cylinders,other,48957.0,clean,other,rwd,full-size,sedan,white,oh
15500.0,2014.0,audi,a6 premium plus,good,6 cylinders,gas,124000.0,clean,automatic,4wd,full-size,sedan,white,oh
8995.0,2012.0,ford,fusion,excellent,4 cylinders,gas,124561.0,clean,automatic,fwd,full-size,sedan,white,oh
8950.0,2010.0,ford,explorer,good,6 cylinders,gas,108631.0,clean,automatic,4wd,full-size,other,black,oh
25990.0,2019.0,ram,1500 classic regular cab,good,8 cylinders,gas,12302.0,clean,other,4wd,full-size,pickup,white,oh
2750.0,2001.0,chevrolet,monte carlo ss,good,6 cylinders,gas,130000.0,clean,automatic,fwd,full-size,coupe,blue,oh
8725.0,2012.0,nissan,rogue,like new,4 cylinders,gas,100546.0,clean,automatic,4wd,full-size,SUV,grey,oh
17600.0,2017.0,ford,transit t150,excellent,6 cylinders,gas,150300.0,clean,automatic,4wd,full-size,sedan,white,oh
65767.67399166214,2019.0,ram,2500 mega cummins,excellent,6 cylinders,diesel,26557.0,clean,automatic,4wd,full-size,pickup,black,oh
7400.0,2008.0,ford,hummer h3,excellent,5 cylinders,gas,220200.0,clean,automatic,4wd,full-size,SUV,blue,oh
10995.0,2018.0,nissan,sentra sv,excellent,4 cylinders,gas,24000.0,rebuilt,automatic,fwd,full-size,sedan,blue,oh
9500.0,2016.0,chevrolet,trax,like new,4 cylinders,gas,44000.0,rebuilt,automatic,fwd,full-size,SUV,orange,oh
41449.0,2019.0,lincoln,nautilus,excellent,6 cylinders,gas,21651.0,clean,automatic,4wd,full-size,SUV,blue,oh
6995.0,2008.0,volvo,xc90,good,6 cylinders,gas,130728.0,clean,automatic,4wd,full-size,SUV,green,oh
9995.0,2013.0,mazda,cx-9,good,6 cylinders,gas,127012.0,clean,automatic,fwd,full-size,wagon,white,oh
27000.0,2013.0,ram,1500,like new,8 cylinders,gas,52000.0,clean,automatic,4wd,full-size,truck,black,oh
5900.0,2007.0,acura,mdx,excellent,6 cylinders,gas,199000.0,clean,automatic,4wd,mid-size,SUV,green,oh
27990.0,2012.0,toyota,tacoma double cab pickup,good,6 cylinders,gas,67245.0,clean,other,4wd,full-size,pickup,silver,oh
4000.0,2006.0,ford,f-350,fair,6 cylinders,gas,150000.0,clean,automatic,fwd,full-size,van,red,oh
3995.0,2003.0,lexus,es 300,excellent,6 cylinders,gas,174195.0,clean,automatic,fwd,mid-size,sedan,blue,oh
6995.0,2015.0,ford,fiesta,good,4 cylinders,gas,82724.0,clean,automatic,fwd,full-size,sedan,white,oh
17995.0,2012.0,ford,f-150,good,6 cylinders,gas,116738.0,clean,automatic,4wd,full-size,truck,blue,oh
39990.0,2019.0,ford,Genesis G70 3.3T Advanced Sedan,good,6 cylinders,other,11717.0,clean,other,rwd,full-size,sedan,red,oh
5950.0,2000.0,mercedes-benz,benz clk 320,excellent,6 cylinders,gas,120000.0,clean,automatic,rwd,full-size,sedan,white,oh
35000.0,2012.0,chevrolet,express cutaway,excellent,8 cylinders,gas,110000.0,clean,automatic,rwd,full-size,truck,white,oh
30990.0,2019.0,mazda,mx-5 miata grand touring,good,6 cylinders,gas,4936.0,clean,other,rwd,full-size,other,black,oh
27590.0,2013.0,toyota,tacoma access cab pickup,good,6 cylinders,other,43937.0,clean,other,4wd,full-size,pickup,white,ok
20990.0,2020.0,toyota,corolla le sedan 4d,good,6 cylinders,gas,4905.0,clean,other,fwd,full-size,sedan,white,ok
20590.0,2020.0,toyota,corolla le sedan 4d,good,6 cylinders,gas,1688.0,clean,other,fwd,full-size,sedan,blue,ok
25990.0,2017.0,jaguar,xf 35t premium sedan 4d,good,6 cylinders,other,29170.0,clean,other,4wd,full-size,sedan,blue,ok
15590.0,2016.0,kia,forte koup sx coupe 2d,good,6 cylinders,gas,53066.0,clean,other,fwd,full-size,coupe,red,ok
37991.0,2017.0,dodge,challenger,good,8 cylinders,gas,40784.0,clean,manual,rwd,full-size,coupe,grey,ok
17995.0,2014.0,chevrolet,tahoe lt 4x4,excellent,8 cylinders,gas,91953.0,clean,automatic,4wd,full-size,SUV,silver,ok
7500.0,2010.0,infiniti,ex35,excellent,6 cylinders,gas,204764.0,clean,automatic,4wd,mid-size,SUV,white,ok
11901.0,2015.0,ford,fusion,excellent,4 cylinders,gas,131087.0,clean,automatic,fwd,full-size,sedan,white,ok
12901.0,2015.0,ford,escape,excellent,4 cylinders,gas,105847.0,clean,automatic,fwd,full-size,SUV,grey,ok
65767.67399166214,1982.955724281848,ford,mustang boss 429,excellent,8 cylinders,gas,99223.0,clean,automatic,4wd,full-size,sedan,white,ok
27900.0,2016.0,ram,1500,good,6 cylinders,gas,114760.0,clean,automatic,4wd,full-size,pickup,black,ok
26500.0,1988.0,chevrolet,silverado,good,6 cylinders,gas,83000.0,clean,automatic,4wd,full-size,sedan,white,ok
2950.0,2010.0,chevrolet,aveo lt sedan,good,4 cylinders,gas,139700.0,clean,automatic,rwd,full-size,sedan,silver,ok
5750.0,2010.0,kia,soul,excellent,4 cylinders,gas,126452.0,clean,automatic,fwd,full-size,sedan,blue,ok
10900.0,2008.0,gmc,yukon,good,6 cylinders,gas,178195.0,clean,automatic,4wd,full-size,SUV,white,ok
6300.0,2007.0,honda,civic,excellent,4 cylinders,gas,173000.0,clean,manual,fwd,compact,coupe,black,ok
29990.0,2015.0,gmc,canyon extended cab sle,good,6 cylinders,other,16701.0,clean,other,4wd,full-size,pickup,silver,ok
8900.0,2016.0,dodge,journey sxt,excellent,4 cylinders,gas,117500.0,clean,automatic,fwd,full-size,sedan,white,ok
39900.0,1995.0,ford,f-350 4x4 drw,good,8 cylinders,diesel,165600.0,clean,automatic,4wd,full-size,sedan,blue,ok
22000.0,2011.0,chevrolet,silverado 1500,like new,8 cylinders,gas,66000.0,lien,automatic,rwd,full-size,pickup,grey,ok
6995.0,2013.0,kia,sorento,excellent,4 cylinders,gas,155000.0,clean,automatic,fwd,full-size,SUV,silver,ok
27921.0,2019.0,dodge,challenger sxt,like new,6 cylinders,gas,34624.0,clean,automatic,4wd,full-size,sedan,white,ok
18000.0,2012.0,gmc,sierra 2500hd,excellent,8 cylinders,gas,109000.0,clean,automatic,4wd,full-size,pickup,grey,ok
1450.0,1985.0,ford,85 Bronco 2,fair,6 cylinders,gas,100000.0,clean,automatic,4wd,mid-size,SUV,blue,ok
14999.0,2009.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,125000.0,clean,automatic,4wd,full-size,truck,white,ok
5400.0,2017.0,gmc,sierra 1500,good,8 cylinders,gas,44000.0,clean,automatic,rwd,full-size,pickup,red,ok
16298.0,2013.0,infiniti,jx35,good,6 cylinders,gas,113278.0,clean,automatic,4wd,full-size,sedan,white,ok
22995.0,2011.0,cadillac,escalade esv,excellent,8 cylinders,gas,113747.0,clean,automatic,rwd,full-size,SUV,black,ok
12750.0,2014.0,ford,edge,good,6 cylinders,gas,115887.0,clean,automatic,fwd,full-size,SUV,white,ok
199.0,2017.0,dodge,charger,good,6 cylinders,gas,21933.0,clean,automatic,4wd,full-size,sedan,white,ok
19488.0,2018.0,honda,civic,like new,6 cylinders,gas,13150.0,clean,automatic,4wd,full-size,sedan,white,ok
25990.0,2018.0,jaguar,xe 25t premium sedan 4d,good,6 cylinders,other,26778.0,clean,other,rwd,full-size,sedan,white,ok
31480.0,2017.0,chevrolet,silverado 2500 6.0l 1-owner 4x4 crew*new wheels* clean car-fax!!!,good,8 cylinders,other,82994.0,clean,automatic,4wd,full-size,pickup,white,ok
37990.0,2019.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,337.0,clean,other,rwd,full-size,coupe,black,ok
25990.0,2018.0,lincoln,mkz premiere hybrid,good,6 cylinders,hybrid,17500.0,clean,other,fwd,full-size,sedan,silver,ok
4498.0,2006.0,honda,odyssey,excellent,6 cylinders,gas,233000.0,clean,automatic,fwd,full-size,mini-van,blue,ok
40988.0,2017.0,chevrolet,silverado,like new,8 cylinders,gas,58370.0,clean,automatic,4wd,full-size,sedan,white,ok
3500.0,1982.955724281848,ford,1976,good,6 cylinders,gas,10.0,clean,automatic,4wd,compact,sedan,white,ok
38987.0,2019.0,toyota,tundra,excellent,6 cylinders,gas,30305.0,clean,automatic,4wd,full-size,pickup,white,ok
26990.0,2017.0,ram,1500 regular cab tradesman,good,6 cylinders,gas,31573.0,clean,other,4wd,full-size,pickup,white,ok
5995.0,2008.0,ford,escape,good,6 cylinders,gas,163150.0,clean,automatic,fwd,full-size,SUV,blue,ok
47400.0,2017.0,audi,a7,good,6 cylinders,gas,28155.0,clean,automatic,4wd,full-size,hatchback,white,ok
6999.0,2004.0,ram,2500,good,8 cylinders,gas,48000.0,clean,automatic,rwd,full-size,truck,grey,ok
7900.0,2011.0,chevrolet,cruze,good,4 cylinders,gas,85895.0,clean,automatic,fwd,compact,sedan,silver,ok
36455.0,2019.0,jeep,wrangler,good,6 cylinders,hybrid,13829.0,clean,automatic,4wd,full-size,convertible,white,ok
23900.0,2014.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,51576.0,clean,automatic,rwd,full-size,pickup,white,ok
49628.0,2019.0,ford,f-150,good,6 cylinders,gas,46310.0,clean,automatic,4wd,full-size,pickup,black,ok
8999.0,2010.0,gmc,acadia sl fwd,excellent,6 cylinders,gas,128000.0,clean,automatic,fwd,full-size,SUV,brown,ok
29990.0,2014.0,mercedes-benz,cls-class cls 550,good,8 cylinders,gas,49920.0,clean,other,rwd,full-size,coupe,white,ok
3995.0,2005.0,chevrolet,tahoe,good,6 cylinders,gas,226452.0,clean,automatic,fwd,full-size,SUV,black,ok
32988.0,2018.0,ford,f-250,good,6 cylinders,other,84522.0,clean,automatic,4wd,full-size,pickup,white,ok
3000.0,2001.0,toyota,prius,excellent,4 cylinders,hybrid,284097.1667780378,clean,automatic,fwd,compact,sedan,silver,ok
33500.0,2013.0,chevrolet,silverado 3500hd 4x4,excellent,8 cylinders,gas,26907.0,clean,automatic,4wd,full-size,pickup,white,ok
4000.0,1995.0,lincoln,towncar signature series,excellent,6 cylinders,gas,165000.0,clean,automatic,4wd,full-size,sedan,white,ok
65767.67399166214,2020.0,gmc,sierra 2500hd denali,like new,8 cylinders,diesel,42190.0,clean,automatic,4wd,full-size,sedan,white,ok
62995.0,2019.0,honda,pilot,new,6 cylinders,gas,4800.0,clean,automatic,fwd,mid-size,SUV,red,ok
28988.0,2016.0,ford,mustang,good,6 cylinders,gas,63530.0,clean,automatic,4wd,full-size,sedan,white,ok
16988.0,2014.0,ford,f-150 4x4 5.0 v8,excellent,8 cylinders,gas,132293.0,clean,automatic,4wd,full-size,pickup,white,ok
39988.0,2015.0,gmc,sierra 2500hd,like new,8 cylinders,diesel,190000.0,clean,automatic,4wd,full-size,truck,black,ok
35500.0,2015.0,cadillac,escalade,good,8 cylinders,gas,92933.0,clean,automatic,4wd,full-size,SUV,white,ok
14950.0,2013.0,volvo,xc60,excellent,6 cylinders,gas,75000.0,clean,automatic,4wd,mid-size,SUV,grey,or
8500.0,1999.0,bmw,m3,good,6 cylinders,gas,175000.0,clean,manual,4wd,full-size,sedan,white,or
39990.0,2019.0,honda,odyssey,good,6 cylinders,gas,53216.0,clean,automatic,fwd,full-size,sedan,white,or
619.0,2017.0,ram,1500,good,8 cylinders,gas,74691.0,clean,automatic,4wd,full-size,truck,white,or
24993.0,2011.0,toyota,fj cruiser,good,6 cylinders,gas,157439.0,clean,manual,4wd,full-size,sedan,silver,or
6995.0,2010.0,honda,fit,good,6 cylinders,gas,107619.0,clean,automatic,fwd,full-size,hatchback,white,or
24991.0,2015.0,chevrolet,silverado 1500,good,6 cylinders,gas,139206.0,clean,automatic,4wd,full-size,sedan,red,or
10995.0,2012.0,mazda,mazda3,good,6 cylinders,gas,91595.0,clean,automatic,4wd,full-size,sedan,white,or
34999.0,2017.0,ford,f-150,good,6 cylinders,gas,35601.0,clean,automatic,4wd,full-size,truck,white,or
7995.0,2007.0,nissan,sentra,good,6 cylinders,gas,111458.0,clean,automatic,fwd,full-size,sedan,white,or
753.0,2012.0,gmc,sierra 2500hd,good,8 cylinders,diesel,57215.0,clean,automatic,4wd,full-size,truck,white,or
9995.0,2007.0,bmw,328 i sulev,good,6 cylinders,gas,97646.0,clean,automatic,rwd,full-size,convertible,black,or
33747.0,2017.0,ford,f-150,good,6 cylinders,gas,35285.0,clean,automatic,4wd,full-size,truck,white,or
29990.0,1999.0,ram,f-150,good,6 cylinders,diesel,194813.0,clean,manual,4wd,full-size,pickup,blue,or
17598.0,2018.0,chevrolet,malibu,good,4 cylinders,gas,11903.0,clean,automatic,fwd,full-size,sedan,silver,or
32699.0,2016.0,ford,f-150,excellent,6 cylinders,gas,124139.0,clean,automatic,4wd,full-size,truck,white,or
47997.0,2018.0,toyota,"4runner trd off-road premium new bilstein-toytec lift*new 17""trd pro wheels*new 33"" yokohama geolander goo3 m/t tires*tyger rock sliders*tyger roof basket*leather*nav*back up cam",good,6 cylinders,gas,38512.0,clean,automatic,4wd,full-size,SUV,black,or
49991.0,2018.0,ford,f-150,good,6 cylinders,gas,51549.0,clean,automatic,4wd,full-size,sedan,white,or
7995.0,2014.0,subaru,outback,excellent,6 cylinders,gas,160619.0,clean,automatic,4wd,full-size,wagon,blue,or
239.0,2016.0,volkswagen,golf sportwagen,good,4 cylinders,gas,42124.0,clean,automatic,fwd,full-size,wagon,white,or
33990.0,2005.0,ram,f-150,good,6 cylinders,diesel,106988.0,clean,automatic,4wd,full-size,pickup,white,or
7000.0,2007.0,mercury,mountaineer,good,6 cylinders,gas,91000.0,clean,automatic,4wd,full-size,SUV,white,or
14977.0,1997.0,ford,f-350,excellent,8 cylinders,diesel,234561.0,clean,automatic,4wd,full-size,pickup,black,or
546.0,2010.0,ford,super duty f-250 srw,good,8 cylinders,diesel,127478.0,clean,automatic,4wd,full-size,truck,white,or
25990.0,1999.0,ford,f-250,good,6 cylinders,diesel,141631.0,clean,automatic,4wd,full-size,pickup,white,or
354.0,2020.0,volkswagen,tiguan 2.0t se,good,4 cylinders,gas,30714.0,clean,automatic,fwd,full-size,SUV,white,or
14995.0,2013.0,bmw,328i,excellent,6 cylinders,gas,81918.0,clean,automatic,rwd,full-size,sedan,white,or
13999.0,2010.0,ford,edge,excellent,6 cylinders,gas,79227.0,clean,automatic,4wd,full-size,sedan,silver,or
22990.0,2015.0,acura,tlx,good,6 cylinders,gas,45940.0,clean,automatic,4wd,compact,sedan,black,or
225.0,2017.0,nissan,altima,good,4 cylinders,gas,85724.0,clean,automatic,fwd,full-size,sedan,white,or
5000.0,1988.0,chevrolet,corvette,good,6 cylinders,gas,100000.0,clean,other,4wd,full-size,sedan,white,or
52999.0,2020.0,ram,1500 laramie 4x4 gas,good,6 cylinders,gas,28118.0,clean,automatic,4wd,full-size,truck,white,or
2495.0,1986.0,honda,accord dx,good,4 cylinders,gas,144000.0,clean,manual,fwd,compact,coupe,blue,or
17495.0,2010.0,ford,f-150,good,8 cylinders,gas,118367.0,clean,automatic,4wd,full-size,truck,white,or
43999.0,2020.0,ford,f150 xlt 4x4 1/2 ton gas,good,6 cylinders,gas,25650.0,clean,automatic,4wd,full-size,truck,grey,or
34999.0,2018.0,ram,1500 sxt 4x4 half ton,good,6 cylinders,gas,16400.0,clean,automatic,4wd,full-size,truck,grey,or
25997.0,2010.0,toyota,"sequoia limited local oregon rust free* new bilstein lift*new 35"" mastercraft tires* new oem trd wheels* new tiger xl basket* chrome delete pkg* color matched door handles and grill",good,8 cylinders,gas,167317.0,clean,automatic,4wd,full-size,SUV,custom,or
63999.0,2020.0,ram,diesels cummin 3500,good,6 cylinders,diesel,10269.0,clean,automatic,4wd,full-size,truck,silver,or
42999.0,2016.0,chevrolet,silverado 3500hd,good,8 cylinders,diesel,179450.0,clean,automatic,4wd,full-size,truck,white,or
193.0,2015.0,nissan,altima 4dr sdn i4 2.5 sv,good,4 cylinders,gas,104670.0,clean,automatic,fwd,full-size,sedan,white,or
5500.0,2003.0,toyota,tacoma,excellent,4 cylinders,gas,214750.0,clean,manual,rwd,mid-size,pickup,brown,or
193.0,2017.0,chevrolet,cruze 4dr sdn 1.4l ls,good,4 cylinders,gas,49527.0,clean,automatic,fwd,full-size,sedan,white,or
8998.0,2009.0,honda,accord ex,excellent,4 cylinders,gas,149360.0,clean,automatic,fwd,mid-size,sedan,red,or
12995.0,2006.0,ford,ranger,good,6 cylinders,gas,138956.0,clean,automatic,4wd,full-size,pickup,white,or
13995.0,2015.0,toyota,corolla s,excellent,4 cylinders,gas,60856.0,clean,automatic,fwd,full-size,sedan,silver,or
11995.0,2016.0,buick,encore,good,6 cylinders,gas,85490.0,clean,automatic,fwd,full-size,sedan,grey,or
11500.0,2015.0,ford,focus,excellent,4 cylinders,gas,46500.0,clean,automatic,fwd,compact,sedan,black,or
6995.0,2010.0,toyota,prius iv,good,6 cylinders,gas,162310.0,clean,automatic,fwd,full-size,hatchback,grey,or
19995.0,1990.0,volkswagen,vanagon,excellent,4 cylinders,gas,226000.0,clean,automatic,rwd,full-size,van,white,or
11966.0,2016.0,chevrolet,cruze limited 4dr sdn auto lt w/1lt,good,4 cylinders,gas,85295.0,clean,automatic,fwd,full-size,sedan,silver,or
209.0,2008.0,ford,mustang gt deluxe,good,8 cylinders,other,109000.0,clean,automatic,4wd,full-size,sedan,red,or
